prix_million_Ar,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
184,139.0,3,2,periurbain,True,True,starlink,True,carrelage,bon,1995
377,173.0,5,2,urbain,True,False,fibre,True,ciment,bon,2010
204,132.0,4,1,urbain,False,False,starlink,False,brut,a_renover,1993
173,168.0,1,2,rural,True,True,fibre,False,brut,neuf,2018
244,90.0,5,1,urbain,False,False,aucune,False,brut,bon,2002
106,89.0,1,1,periurbain,False,True,aucune,True,ciment,bon,2012
101,114.0,2,2,periurbain,True,True,starlink,True,carrelage,a_renover,2002
124,69.0,4,1,periurbain,False,True,starlink,False,carrelage,bon,2011
125,95.0,2,2,periurbain,False,True,fibre,False,carrelage,bon,1990
187,242.0,4,2,rural,False,False,aucune,False,brut,bon,2010
504,185.0,2,1,urbain,True,False,starlink,True,brut,neuf,2016
135,83.0,3,1,urbain,False,True,fibre,True,ciment,a_renover,1997
168,83.0,2,2,periurbain,True,False,aucune,True,carrelage,neuf,2007
434,246.0,2,2,urbain,False,False,starlink,False,ciment,bon,2010
738,245.0,5,1,urbain,True,False,starlink,False,ciment,neuf,2010
340,175.0,3,1,urbain,False,True,aucune,False,carrelage,bon,2009
229,214.0,2,2,rural,True,True,aucune,False,brut,neuf,1993
170,215.0,4,2,rural,True,False,starlink,True,ciment,bon,2017
133,103.0,2,2,periurbain,True,True,starlink,False,brut,bon,2023
238,150.0,5,2,urbain,True,False,starlink,False,brut,a_renover,1995
189,132.0,4,1,periurbain,True,False,starlink,False,ciment,bon,2012
88,87.0,4,1,rural,True,True,starlink,False,brut,bon,2001
391,113.0,4,1,urbain,False,True,fibre,True,brut,neuf,2009
410,206.0,4,1,urbain,False,True,aucune,True,ciment,bon,2005
124,121.0,4,1,periurbain,True,True,aucune,False,brut,a_renover,2009
277,222.0,2,1,urbain,False,False,fibre,True,brut,a_renover,1992
103,87.0,1,2,periurbain,True,False,starlink,True,ciment,bon,1999
83,173.0,1,1,rural,True,False,starlink,True,ciment,a_renover,2018
68,56.0,4,1,rural,False,True,starlink,True,carrelage,bon,2002
163,107.0,5,2,rural,True,True,starlink,False,brut,neuf,1995
146,79.0,1,2,urbain,False,True,aucune,True,brut,bon,1995
147,67.0,2,1,urbain,True,True,fibre,True,carrelage,bon,1991
256,69.0,3,1,urbain,False,False,starlink,False,carrelage,neuf,1997
100,100.0,3,2,periurbain,True,True,fibre,False,brut,a_renover,2020
184,154.0,3,1,rural,False,False,starlink,True,brut,neuf,2023
239,91.0,5,1,periurbain,True,False,fibre,True,carrelage,neuf,1998
93,121.0,2,2,rural,False,True,aucune,False,carrelage,bon,1999
255,101.0,5,1,periurbain,True,True,starlink,True,carrelage,neuf,2020
158,127.0,2,1,periurbain,True,False,fibre,False,ciment,bon,1991
172,186.0,4,1,periurbain,True,False,fibre,True,carrelage,a_renover,1997
36,56.0,2,1,rural,True,False,fibre,True,ciment,a_renover,1993
79,113.0,5,2,rural,False,False,fibre,False,ciment,a_renover,1992
217,189.0,3,2,rural,False,True,fibre,False,ciment,neuf,2004
245,218.0,3,2,rural,False,True,fibre,False,brut,neuf,2023
182,152.0,3,2,rural,False,False,fibre,True,brut,neuf,2005
178,121.0,3,1,urbain,True,False,fibre,True,brut,a_renover,2012
352,134.0,1,2,urbain,True,True,aucune,False,carrelage,neuf,2020
155,150.0,5,2,periurbain,True,False,starlink,False,brut,a_renover,2020
186,94.0,2,2,periurbain,True,False,aucune,True,ciment,neuf,2013
242,183.0,4,1,periurbain,True,True,fibre,True,ciment,bon,2020
206,136.0,5,1,periurbain,False,False,starlink,False,ciment,bon,2012
282,214.0,3,1,urbain,False,False,aucune,False,carrelage,a_renover,2004
250,211.0,1,1,urbain,False,False,aucune,False,carrelage,a_renover,2018
301,163.0,2,1,urbain,True,True,starlink,True,brut,bon,1993
159,168.0,4,1,periurbain,False,True,aucune,True,brut,a_renover,1992
122,64.0,1,2,urbain,True,False,aucune,False,brut,bon,2017
210,226.0,5,1,periurbain,False,True,aucune,False,ciment,a_renover,1996
125,230.0,4,2,rural,False,False,aucune,True,brut,a_renover,1999
205,172.0,2,2,periurbain,False,True,fibre,True,brut,bon,2007
272,218.0,2,1,urbain,False,True,fibre,True,brut,a_renover,2014
225,204.0,1,1,periurbain,False,False,fibre,False,ciment,bon,2007
635,202.0,5,2,urbain,False,False,starlink,True,ciment,neuf,1991
229,192.0,1,1,urbain,True,False,starlink,False,brut,a_renover,2018
210,94.0,3,1,urbain,True,True,starlink,True,carrelage,bon,2002
179,135.0,3,2,periurbain,True,False,starlink,True,carrelage,bon,2012
214,96.0,3,2,urbain,True,False,fibre,True,ciment,bon,1990
256,191.0,3,2,urbain,True,False,fibre,True,brut,a_renover,1995
113,93.0,2,2,rural,True,True,starlink,True,ciment,neuf,1998
126,184.0,1,2,rural,False,False,aucune,True,carrelage,bon,1993
87,95.0,2,2,periurbain,True,False,fibre,False,brut,a_renover,1995
154,161.0,4,1,periurbain,True,False,fibre,True,ciment,a_renover,2014
298,161.0,2,1,urbain,True,False,starlink,True,brut,bon,2015
87,74.0,5,1,rural,False,True,aucune,False,brut,bon,2013
230,215.0,2,2,rural,False,False,aucune,True,carrelage,neuf,2003
129,62.0,5,1,periurbain,True,True,fibre,False,carrelage,bon,2023
707,232.0,5,2,urbain,True,True,starlink,True,ciment,neuf,2018
440,225.0,4,1,urbain,False,True,fibre,False,ciment,bon,2014
418,224.0,3,1,urbain,False,False,starlink,True,brut,bon,1997
121,164.0,2,2,rural,False,True,aucune,False,brut,bon,1990
161,201.0,4,2,rural,False,True,aucune,True,brut,bon,2010
190,235.0,5,1,rural,True,True,aucune,True,carrelage,bon,1996
176,238.0,3,2,rural,True,False,starlink,True,brut,bon,1996
133,246.0,4,2,rural,False,False,starlink,True,ciment,a_renover,2012
40,52.0,3,1,rural,True,True,fibre,False,brut,a_renover,2005
76,80.0,2,1,periurbain,False,False,fibre,True,ciment,a_renover,2020
270,229.0,1,1,urbain,True,True,starlink,False,carrelage,a_renover,2003
389,193.0,4,2,urbain,True,False,aucune,False,carrelage,bon,1991
155,192.0,4,2,rural,False,False,aucune,False,carrelage,bon,2004
421,113.0,5,2,urbain,False,True,starlink,True,brut,neuf,2016
280,229.0,5,2,rural,True,True,starlink,False,carrelage,neuf,2022
358,192.0,3,1,periurbain,False,False,aucune,False,ciment,neuf,1995
101,55.0,4,1,rural,False,True,aucune,True,ciment,neuf,2003
339,167.0,4,1,periurbain,False,False,starlink,True,ciment,neuf,2021
448,149.0,3,1,urbain,True,False,aucune,True,ciment,neuf,1990
112,58.0,4,2,periurbain,True,False,fibre,False,brut,bon,1993
94,117.0,1,2,periurbain,False,False,starlink,True,carrelage,a_renover,2005
41,51.0,1,1,rural,True,False,aucune,True,carrelage,bon,1990
387,223.0,2,2,periurbain,True,False,aucune,False,ciment,neuf,2015
80,165.0,1,1,rural,False,False,aucune,False,ciment,a_renover,2022
204,200.0,1,2,rural,False,False,fibre,False,brut,neuf,2013
180,244.0,3,2,rural,False,True,aucune,True,brut,bon,1998
257,167.0,5,1,urbain,False,False,fibre,False,brut,a_renover,2020
186,218.0,3,1,periurbain,True,False,aucune,True,carrelage,a_renover,2021
472,159.0,3,2,urbain,True,True,aucune,True,carrelage,neuf,2003
183,153.0,3,2,rural,True,False,starlink,True,brut,neuf,2002
298,99.0,2,1,urbain,False,True,fibre,False,carrelage,neuf,2015
472,159.0,3,1,urbain,False,True,aucune,True,ciment,neuf,2013
343,195.0,2,2,periurbain,False,True,starlink,False,brut,neuf,2008
118,63.0,1,1,periurbain,False,False,starlink,False,brut,neuf,1998
144,76.0,5,1,periurbain,True,True,aucune,False,ciment,bon,2000
192,95.0,2,2,urbain,True,True,aucune,False,carrelage,bon,1997
141,208.0,1,2,rural,False,False,fibre,True,ciment,bon,1997
237,187.0,2,2,urbain,False,False,aucune,True,brut,a_renover,1991
629,237.0,2,1,urbain,True,False,starlink,False,carrelage,neuf,2014
98,193.0,2,1,rural,False,True,fibre,True,carrelage,a_renover,2003
265,205.0,4,1,periurbain,True,True,starlink,True,carrelage,bon,2021
203,170.0,2,1,periurbain,False,True,starlink,False,ciment,bon,2015
402,245.0,1,2,periurbain,True,True,fibre,True,brut,neuf,1990
75,105.0,1,2,rural,False,False,fibre,True,ciment,bon,2014
349,249.0,5,1,urbain,True,False,aucune,False,brut,a_renover,1994
388,199.0,4,2,periurbain,True,True,fibre,True,brut,neuf,1999
155,76.0,5,2,urbain,False,True,fibre,True,brut,a_renover,2012
139,153.0,3,1,periurbain,False,False,aucune,False,ciment,a_renover,2014
208,105.0,2,1,urbain,True,False,starlink,True,ciment,bon,2013
232,170.0,3,1,urbain,True,False,fibre,True,ciment,a_renover,2002
452,126.0,5,2,urbain,False,True,fibre,True,carrelage,neuf,1991
378,120.0,3,1,urbain,False,False,aucune,False,carrelage,neuf,1999
303,208.0,5,2,urbain,False,True,aucune,False,carrelage,a_renover,2016
194,161.0,1,2,urbain,False,True,fibre,False,brut,a_renover,2001
223,220.0,1,2,rural,False,True,fibre,True,brut,neuf,2015
116,222.0,3,2,rural,True,False,fibre,False,carrelage,a_renover,2014
289,173.0,1,2,periurbain,True,True,fibre,False,brut,neuf,1999
159,169.0,4,2,periurbain,False,True,starlink,True,carrelage,a_renover,1997
223,202.0,1,1,periurbain,False,True,fibre,True,ciment,bon,1997
282,55.0,5,2,urbain,True,False,fibre,True,ciment,neuf,2007
366,204.0,2,1,urbain,False,False,starlink,False,carrelage,bon,2008
138,140.0,4,1,periurbain,False,False,starlink,False,brut,a_renover,2009
644,206.0,5,2,urbain,False,False,starlink,False,brut,neuf,2007
84,149.0,3,2,rural,True,False,starlink,True,brut,a_renover,1992
89,149.0,4,2,rural,True,False,fibre,True,carrelage,a_renover,2006
236,221.0,2,1,rural,True,True,aucune,False,carrelage,neuf,2003
441,238.0,3,1,urbain,True,True,aucune,False,carrelage,bon,2003
424,240.0,2,2,urbain,True,False,fibre,False,carrelage,bon,2002
198,114.0,5,2,urbain,False,False,starlink,True,brut,a_renover,2013
221,150.0,5,2,periurbain,False,True,fibre,True,ciment,bon,1994
112,117.0,3,2,periurbain,False,True,starlink,False,ciment,a_renover,1993
122,71.0,3,1,urbain,True,False,aucune,False,brut,a_renover,2008
245,103.0,4,1,urbain,True,False,fibre,False,carrelage,bon,1992
214,64.0,2,1,urbain,True,False,fibre,True,ciment,neuf,2014
215,72.0,5,1,urbain,True,True,starlink,False,ciment,bon,2022
259,212.0,3,1,periurbain,False,True,fibre,False,carrelage,bon,2023
131,142.0,3,1,periurbain,False,True,starlink,True,ciment,a_renover,2015
415,241.0,2,1,periurbain,False,True,fibre,True,ciment,neuf,2018
194,217.0,4,1,periurbain,True,True,starlink,False,carrelage,a_renover,2005
335,102.0,3,2,urbain,True,True,aucune,False,ciment,neuf,2022
486,165.0,3,2,urbain,True,False,fibre,False,carrelage,neuf,2021
228,175.0,5,2,rural,True,True,aucune,True,brut,neuf,2005
158,89.0,1,1,periurbain,False,True,aucune,True,ciment,neuf,1994
295,221.0,5,2,periurbain,False,False,fibre,True,brut,bon,2012
65,94.0,4,1,rural,True,False,starlink,True,carrelage,a_renover,1992
67,86.0,5,1,rural,False,False,fibre,True,ciment,a_renover,2015
398,205.0,4,1,periurbain,False,False,aucune,True,brut,neuf,2022
103,52.0,1,2,urbain,True,True,fibre,True,carrelage,bon,2010
584,206.0,3,1,urbain,True,False,aucune,True,ciment,neuf,2021
115,98.0,1,2,periurbain,True,False,fibre,False,carrelage,bon,2004
76,55.0,1,2,urbain,False,True,aucune,True,ciment,a_renover,2012
111,66.0,4,2,rural,True,False,aucune,False,brut,neuf,2004
580,229.0,1,2,urbain,False,True,starlink,False,brut,neuf,2008
524,156.0,5,2,urbain,False,False,fibre,True,brut,neuf,1999
199,112.0,1,1,urbain,False,False,starlink,False,brut,bon,2018
238,175.0,3,1,urbain,True,True,aucune,False,ciment,a_renover,2012
82,87.0,2,1,periurbain,False,False,aucune,True,brut,a_renover,2017
258,99.0,5,1,urbain,True,False,fibre,True,ciment,bon,1993
89,161.0,3,1,rural,False,True,aucune,False,ciment,a_renover,2006
95,80.0,4,2,periurbain,False,False,fibre,False,ciment,a_renover,2020
298,124.0,5,1,urbain,True,True,aucune,False,carrelage,bon,2022
188,55.0,5,1,urbain,False,True,starlink,True,carrelage,bon,2020
233,230.0,1,1,rural,False,True,starlink,True,carrelage,neuf,1998
190,133.0,4,2,periurbain,False,True,starlink,False,carrelage,bon,2003
97,127.0,2,2,rural,True,True,aucune,False,ciment,bon,2007
99,130.0,2,2,rural,True,False,fibre,True,ciment,bon,2015
222,243.0,5,1,periurbain,False,False,aucune,False,carrelage,a_renover,2005
165,56.0,4,1,periurbain,False,True,starlink,True,brut,neuf,1995
399,243.0,1,2,periurbain,True,False,aucune,True,brut,neuf,2011
191,110.0,1,1,periurbain,False,False,aucune,False,carrelage,neuf,1996
117,92.0,1,1,urbain,True,True,aucune,False,carrelage,a_renover,2001
458,224.0,5,2,urbain,True,True,starlink,False,ciment,bon,2001
232,182.0,2,1,urbain,False,False,aucune,False,carrelage,a_renover,1994
236,135.0,1,1,urbain,False,True,fibre,True,brut,bon,1995
558,195.0,3,1,urbain,True,True,fibre,False,brut,neuf,2018
271,157.0,1,2,urbain,True,True,aucune,False,brut,bon,2015
56,65.0,1,1,periurbain,True,False,aucune,False,brut,a_renover,1998
364,215.0,1,1,urbain,True,True,starlink,True,ciment,bon,1995
341,206.0,1,2,periurbain,True,True,fibre,True,brut,neuf,1990
77,93.0,1,2,periurbain,True,True,aucune,True,carrelage,a_renover,2010
102,77.0,5,2,periurbain,True,True,aucune,False,ciment,a_renover,2012
322,189.0,1,1,urbain,True,False,fibre,True,carrelage,bon,1997
154,149.0,5,1,periurbain,True,False,starlink,False,carrelage,a_renover,2005
133,103.0,2,1,periurbain,False,False,aucune,False,brut,bon,1999
129,53.0,5,2,urbain,False,False,aucune,True,carrelage,a_renover,2012
273,158.0,1,1,urbain,False,True,starlink,False,ciment,bon,2021
87,70.0,4,2,periurbain,True,False,starlink,True,ciment,a_renover,1998
434,156.0,2,1,urbain,False,False,aucune,True,brut,neuf,2003
142,184.0,3,1,rural,True,True,aucune,True,carrelage,bon,2021
95,60.0,2,1,urbain,False,True,starlink,True,ciment,a_renover,2005
59,107.0,2,1,rural,False,True,fibre,False,ciment,a_renover,2018
128,164.0,1,2,periurbain,False,True,fibre,True,carrelage,a_renover,1997
285,158.0,2,1,periurbain,False,True,aucune,False,ciment,neuf,2011
78,112.0,5,1,rural,False,True,starlink,False,carrelage,a_renover,2004
241,201.0,4,1,rural,True,False,aucune,True,ciment,neuf,1993
273,247.0,3,2,rural,False,True,starlink,True,brut,neuf,2021
292,198.0,5,1,urbain,False,False,fibre,True,brut,a_renover,2018
203,131.0,4,1,urbain,False,False,fibre,False,ciment,a_renover,2021
187,230.0,5,2,rural,False,False,starlink,True,ciment,bon,2012
118,76.0,3,2,periurbain,False,True,fibre,False,carrelage,bon,2010
95,105.0,2,1,periurbain,False,False,aucune,False,brut,a_renover,2019
421,163.0,1,1,urbain,True,False,fibre,True,ciment,neuf,1997
351,200.0,2,1,periurbain,False,False,fibre,True,brut,neuf,2007
505,148.0,5,2,urbain,True,True,starlink,False,brut,neuf,1993
286,235.0,5,1,rural,False,False,starlink,False,ciment,neuf,2020
173,83.0,2,2,urbain,False,True,aucune,False,carrelage,bon,2021
161,143.0,2,1,rural,True,True,aucune,True,carrelage,neuf,2006
323,238.0,4,1,urbain,True,True,aucune,False,ciment,a_renover,2012
144,187.0,3,2,rural,False,True,fibre,True,carrelage,bon,2013
568,174.0,5,1,urbain,False,False,starlink,False,brut,neuf,1996
98,84.0,4,2,periurbain,True,True,aucune,True,ciment,a_renover,1994
481,163.0,3,2,urbain,False,True,fibre,True,carrelage,neuf,2016
388,205.0,3,1,urbain,False,False,fibre,True,brut,bon,2007
224,131.0,1,2,periurbain,True,False,aucune,True,brut,neuf,2019
188,118.0,4,2,urbain,False,False,aucune,False,brut,a_renover,2021
433,118.0,5,1,urbain,False,True,aucune,False,brut,neuf,1998
149,170.0,5,2,rural,True,True,starlink,False,carrelage,bon,2018
392,201.0,4,2,periurbain,True,True,fibre,True,ciment,neuf,2022
145,67.0,5,2,urbain,True,False,fibre,True,carrelage,a_renover,1993
306,166.0,2,1,urbain,False,False,starlink,False,carrelage,bon,2009
87,53.0,3,1,rural,False,True,aucune,True,ciment,neuf,2014
181,149.0,2,1,periurbain,False,True,aucune,True,ciment,bon,2015
170,183.0,4,1,periurbain,False,True,aucune,True,carrelage,a_renover,2020
158,127.0,3,1,rural,False,False,starlink,True,carrelage,neuf,2007
346,184.0,3,1,periurbain,True,True,fibre,False,carrelage,neuf,2001
79,113.0,5,1,rural,True,True,fibre,False,carrelage,a_renover,2021
272,224.0,3,1,periurbain,True,True,starlink,False,carrelage,bon,2021
150,144.0,1,2,rural,True,True,fibre,False,carrelage,neuf,2004
178,89.0,2,2,periurbain,True,True,fibre,False,carrelage,neuf,2009
68,68.0,3,2,rural,True,True,starlink,True,brut,bon,2023
189,144.0,2,2,urbain,False,True,aucune,False,brut,a_renover,2023
123,107.0,5,2,periurbain,True,True,fibre,False,carrelage,a_renover,2010
85,57.0,2,1,periurbain,True,True,starlink,True,ciment,bon,2000
282,209.0,5,1,periurbain,True,False,aucune,False,ciment,bon,2010
130,140.0,5,1,rural,True,False,starlink,False,brut,bon,2022
91,75.0,1,1,periurbain,True,True,fibre,False,ciment,bon,2014
196,179.0,2,2,rural,True,True,starlink,True,ciment,neuf,2007
366,222.0,1,1,periurbain,False,True,aucune,True,ciment,neuf,2011
317,173.0,2,1,urbain,True,True,aucune,True,ciment,bon,1994
118,63.0,1,2,periurbain,False,True,fibre,False,ciment,neuf,2022
81,59.0,2,1,rural,True,True,aucune,False,brut,neuf,2020
74,115.0,4,1,rural,False,True,fibre,True,brut,a_renover,2013
230,184.0,3,1,periurbain,False,True,starlink,False,ciment,bon,2009
358,199.0,2,1,urbain,True,True,starlink,True,ciment,bon,2015
278,223.0,2,1,urbain,False,False,fibre,False,brut,a_renover,2007
94,91.0,3,1,periurbain,False,False,fibre,True,brut,a_renover,1993
104,125.0,3,2,rural,False,True,aucune,False,carrelage,bon,2016
75,105.0,1,2,rural,True,True,aucune,False,brut,bon,2006
372,195.0,3,2,urbain,True,True,fibre,True,ciment,bon,2017
279,206.0,5,2,periurbain,True,False,starlink,True,ciment,bon,2009
68,115.0,3,2,rural,True,False,fibre,True,carrelage,a_renover,2023
243,228.0,2,2,rural,False,False,aucune,False,ciment,neuf,2016
207,160.0,2,2,urbain,False,True,aucune,False,brut,a_renover,1992
108,59.0,3,1,urbain,True,True,starlink,False,ciment,a_renover,2000
210,81.0,4,2,urbain,False,False,starlink,True,ciment,bon,1996
140,121.0,2,1,rural,True,False,starlink,True,carrelage,neuf,2012
150,56.0,3,1,urbain,False,False,fibre,True,carrelage,bon,2001
151,211.0,2,2,rural,True,False,starlink,False,ciment,bon,1997
291,174.0,1,2,periurbain,True,False,aucune,False,brut,neuf,2004
96,87.0,5,1,rural,True,False,fibre,False,carrelage,bon,1992
587,207.0,3,1,urbain,True,True,fibre,False,carrelage,neuf,1993
62,76.0,5,1,rural,True,True,starlink,True,carrelage,a_renover,2011
467,237.0,5,1,periurbain,False,True,starlink,False,carrelage,neuf,2007
137,177.0,3,1,rural,True,False,fibre,True,carrelage,bon,2003
422,208.0,5,1,periurbain,False,False,starlink,False,carrelage,neuf,2002
219,103.0,3,1,periurbain,False,False,starlink,False,ciment,neuf,2021
150,121.0,1,2,urbain,False,True,starlink,True,brut,a_renover,2010
276,228.0,3,1,periurbain,False,True,starlink,False,carrelage,bon,2003
267,226.0,1,2,urbain,True,False,fibre,False,ciment,a_renover,1997
266,108.0,5,1,periurbain,True,True,fibre,True,brut,neuf,1995
141,134.0,1,1,rural,True,False,aucune,False,brut,neuf,2015
334,159.0,4,1,urbain,False,False,fibre,True,carrelage,bon,2021
331,88.0,4,2,urbain,True,False,aucune,True,brut,neuf,2022
178,182.0,5,1,periurbain,True,False,aucune,False,ciment,a_renover,2016
206,202.0,1,2,rural,False,False,fibre,False,ciment,neuf,2005
191,146.0,3,2,periurbain,True,True,fibre,True,brut,bon,2016
57,77.0,1,1,rural,True,True,aucune,False,ciment,bon,2011
260,225.0,2,2,periurbain,True,True,starlink,True,ciment,bon,2013
56,62.0,5,2,rural,False,False,starlink,False,ciment,a_renover,1997
199,128.0,4,1,urbain,False,True,starlink,True,carrelage,a_renover,2015
192,146.0,2,2,urbain,False,True,aucune,True,brut,a_renover,1994
99,117.0,3,2,rural,False,True,aucune,True,brut,bon,2003
191,213.0,4,1,periurbain,False,False,aucune,False,brut,a_renover,1996
241,63.0,3,1,urbain,False,True,starlink,True,brut,neuf,1994
264,204.0,4,1,periurbain,True,False,starlink,True,brut,bon,2018
189,157.0,2,1,periurbain,False,True,aucune,False,carrelage,bon,1995
249,202.0,3,1,periurbain,True,True,fibre,True,ciment,bon,2015
157,196.0,4,2,rural,False,False,starlink,True,carrelage,bon,2018
192,237.0,5,1,rural,False,True,aucune,True,brut,bon,2004
310,227.0,4,1,urbain,True,False,starlink,False,carrelage,a_renover,1991
