id,prix,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
292.0,256.0,204.0,5.0,1.0,rural,Yes,non,aucune,oui,brut,neuf,2004.0
3461.0,153.0,176.0,,2.0,,0,,aucune,1,brut,bon,2019.0
4161.0,64.0,87.0,,2.0,rural,No,1,fibre,oui,brut,bon,1998.0
3387.0,79.0,59.0,4.0,1.0,periurbain,No,No,aucune,non,ciment,a_renover,2017.0
,580.0,204.0,3.0,1.0,urbain,No,Yes,starlink,1,carrelage,neuf,1991.0
2392.0,119.0,136.0,4.0,,rural,Yes,1,fibre,oui,,bon,2009.0
4365.0,203.0,,3.0,2.0,periurbain,non,,fibre,0,ciment,,2004.0
1318.0,247.0,121.0,3.0,1.0,periurbain,0,oui,starlink,1,carrelage,neuf,1997.0
6619.0,108.0,136.0,1.0,2.0,periurbain,Yes,No,fibre,No,brut,a_renover,2017.0
3229.0,200.0,100.0,2.0,1.0,urbain,0,Yes,fibre,No,brut,bon,1992.0
4148.0,81.0,102.0,2.0,1.0,,Yes,0,starlink,,ciment,bon,1990.0
9118.0,118.0,73.0,4.0,1.0,rural,oui,,starlink,1,carrelage,neuf,2018.0
7903.0,210.0,181.0,3.0,1.0,rural,1,oui,aucune,No,carrelage,neuf,2022.0
5795.0,133.0,106.0,1.0,1.0,urbain,non,Yes,fibre,1,brut,a_renover,2020.0
5014.0,61.0,98.0,3.0,1.0,rural,Yes,non,aucune,0,brut,a_renover,2019.0
2751.0,290.0,234.0,2.0,1.0,urbain,,1,starlink,0,ciment,a_renover,2009.0
,209.0,84.0,4.0,1.0,,non,0,aucune,1,ciment,neuf,1998.0
4629.0,308.0,180.0,1.0,1.0,urbain,Yes,0,fibre,1,brut,bon,1991.0
6658.0,301.0,138.0,,1.0,urbain,oui,oui,fibre,Yes,brut,bon,1990.0
8285.0,236.0,177.0,4.0,2.0,periurbain,1,non,starlink,,carrelage,bon,2021.0
,190.0,160.0,3.0,1.0,rural,non,No,starlink,non,ciment,neuf,1998.0
3540.0,201.0,214.0,5.0,2.0,periurbain,oui,No,fibre,Yes,carrelage,a_renover,2018.0
6524.0,99.0,73.0,5.0,,periurbain,No,Yes,starlink,No,brut,a_renover,2005.0
7605.0,517.0,153.0,5.0,,urbain,Yes,oui,aucune,Yes,ciment,neuf,2013.0
837.0,91.0,80.0,5.0,1.0,rural,Yes,,aucune,non,carrelage,bon,1992.0
6567.0,104.0,130.0,1.0,2.0,periurbain,non,0,aucune,0,carrelage,a_renover,2020.0
9896.0,,150.0,1.0,2.0,periurbain,non,oui,fibre,0,brut,bon,1992.0
4963.0,141.0,181.0,1.0,2.0,periurbain,No,0,aucune,No,brut,a_renover,1998.0
9818.0,89.0,174.0,2.0,2.0,rural,0,0,aucune,non,carrelage,a_renover,1994.0
7802.0,152.0,184.0,2.0,2.0,periurbain,No,Yes,fibre,1,,a_renover,2022.0
4345.0,397.0,103.0,5.0,1.0,,1,No,fibre,No,ciment,neuf,2004.0
7934.0,104.0,83.0,2.0,2.0,rural,0,No,fibre,,ciment,,1998.0
4702.0,343.0,244.0,,1.0,urbain,1,Yes,starlink,Yes,ciment,a_renover,1991.0
9270.0,206.0,246.0,3.0,2.0,periurbain,oui,1,aucune,0,carrelage,a_renover,2007.0
6114.0,82.0,146.0,3.0,2.0,rural,1,No,fibre,1,ciment,a_renover,2011.0
157.0,104.0,220.0,1.0,2.0,rural,0,non,aucune,,carrelage,a_renover,1991.0
7055.0,384.0,215.0,2.0,1.0,urbain,No,No,aucune,1,brut,bon,2019.0
5190.0,314.0,164.0,3.0,1.0,periurbain,oui,0,fibre,0,carrelage,neuf,2023.0
1441.0,83.0,52.0,5.0,1.0,periurbain,0,non,starlink,1,brut,,2009.0
6131.0,287.0,82.0,3.0,2.0,urbain,oui,Yes,fibre,oui,carrelage,,2002.0
8233.0,80.0,116.0,5.0,1.0,rural,non,Yes,fibre,non,carrelage,a_renover,2010.0
7085.0,402.0,233.0,2.0,1.0,periurbain,oui,1,fibre,No,brut,neuf,2022.0
,146.0,66.0,2.0,1.0,urbain,oui,Yes,,0,carrelage,bon,2002.0
9301.0,59.0,120.0,1.0,1.0,rural,non,non,fibre,No,,a_renover,2018.0
2947.0,429.0,243.0,2.0,1.0,urbain,Yes,non,fibre,oui,brut,bon,2010.0
1963.0,58.0,67.0,5.0,1.0,rural,oui,0,starlink,Yes,ciment,a_renover,2006.0
2483.0,678.0,245.0,3.0,1.0,urbain,oui,No,fibre,oui,ciment,neuf,2001.0
8204.0,218.0,197.0,1.0,1.0,periurbain,No,oui,starlink,No,ciment,bon,1997.0
2963.0,67.0,67.0,2.0,1.0,periurbain,Yes,No,fibre,oui,carrelage,a_renover,1996.0
3708.0,222.0,188.0,2.0,1.0,periurbain,No,1,starlink,No,ciment,bon,2000.0
7722.0,195.0,,1.0,1.0,periurbain,1,No,fibre,0,brut,bon,2011.0
8516.0,209.0,151.0,4.0,1.0,periurbain,non,1,starlink,oui,brut,bon,2018.0
8784.0,142.0,85.0,5.0,2.0,rural,oui,Yes,starlink,non,carrelage,neuf,2010.0
7972.0,542.0,201.0,2.0,2.0,urbain,1,0,starlink,oui,ciment,neuf,2002.0
1543.0,310.0,79.0,4.0,1.0,urbain,non,1,starlink,No,ciment,neuf,2003.0
9581.0,75.0,105.0,1.0,1.0,rural,Yes,oui,starlink,1,ciment,bon,1991.0
6792.0,394.0,215.0,3.0,2.0,periurbain,1,1,fibre,non,carrelage,neuf,2003.0
2932.0,228.0,225.0,1.0,2.0,rural,0,No,starlink,Yes,carrelage,neuf,2021.0
2517.0,315.0,219.0,5.0,2.0,urbain,non,non,,non,ciment,a_renover,1999.0
8767.0,281.0,92.0,2.0,1.0,urbain,non,Yes,aucune,non,brut,neuf,2018.0
8624.0,48.0,70.0,3.0,2.0,rural,0,0,aucune,0,carrelage,a_renover,1992.0
603.0,85.0,57.0,2.0,1.0,periurbain,Yes,oui,starlink,Yes,carrelage,bon,1995.0
2956.0,143.0,,3.0,2.0,periurbain,0,oui,fibre,Yes,brut,bon,2015.0
929.0,304.0,170.0,2.0,1.0,periurbain,Yes,oui,aucune,non,ciment,neuf,2011.0
393.0,106.0,116.0,4.0,1.0,rural,oui,0,aucune,No,ciment,bon,2004.0
4152.0,146.0,166.0,5.0,1.0,rural,Yes,1,starlink,No,ciment,bon,2015.0
2619.0,76.0,157.0,1.0,2.0,rural,non,Yes,fibre,oui,ciment,a_renover,2010.0
5156.0,128.0,162.0,3.0,,rural,Yes,No,fibre,Yes,carrelage,bon,2015.0
4789.0,155.0,101.0,,1.0,urbain,1,oui,starlink,Yes,carrelage,a_renover,2020.0
6214.0,267.0,241.0,3.0,1.0,rural,1,,aucune,Yes,carrelage,neuf,2001.0
5549.0,188.0,105.0,1.0,,,non,Yes,starlink,Yes,carrelage,bon,1999.0
4215.0,274.0,201.0,5.0,2.0,periurbain,No,0,fibre,0,brut,bon,1996.0
7047.0,140.0,,,2.0,rural,non,oui,fibre,Yes,brut,neuf,2004.0
3520.0,181.0,63.0,4.0,1.0,,1,non,starlink,non,brut,bon,2012.0
7665.0,95.0,68.0,5.0,1.0,periurbain,No,No,aucune,oui,carrelage,a_renover,2012.0
5611.0,230.0,177.0,5.0,1.0,rural,1,0,aucune,,ciment,neuf,2009.0
6453.0,647.0,232.0,3.0,2.0,urbain,,0,starlink,Yes,ciment,neuf,2001.0
3023.0,184.0,68.0,4.0,1.0,periurbain,oui,Yes,fibre,oui,carrelage,neuf,1993.0
7038.0,198.0,74.0,4.0,1.0,urbain,0,non,starlink,1,carrelage,bon,1990.0
3527.0,98.0,168.0,4.0,2.0,rural,No,Yes,fibre,non,carrelage,a_renover,2003.0
7702.0,558.0,170.0,5.0,2.0,urbain,oui,1,fibre,0,brut,neuf,1991.0
401.0,96.0,151.0,5.0,1.0,rural,No,non,fibre,0,brut,a_renover,1990.0
6615.0,134.0,70.0,4.0,2.0,urbain,Yes,0,aucune,1,carrelage,a_renover,2023.0
1631.0,83.0,67.0,1.0,1.0,periurbain,oui,1,aucune,0,brut,bon,1993.0
6885.0,153.0,189.0,4.0,1.0,rural,non,0,,,brut,bon,2021.0
7195.0,65.0,55.0,1.0,1.0,rural,1,0,fibre,Yes,brut,neuf,2020.0
5849.0,,117.0,5.0,,urbain,,Yes,fibre,No,brut,neuf,
6984.0,,247.0,4.0,1.0,rural,Yes,non,fibre,0,brut,bon,1998.0
4442.0,64.0,63.0,3.0,1.0,rural,0,0,starlink,Yes,,bon,2007.0
5094.0,135.0,92.0,3.0,2.0,periurbain,0,Yes,fibre,0,carrelage,bon,2022.0
8621.0,76.0,120.0,4.0,1.0,rural,oui,No,starlink,non,ciment,a_renover,1998.0
3003.0,292.0,150.0,3.0,1.0,periurbain,Yes,1,starlink,non,brut,neuf,2011.0
8596.0,374.0,,4.0,1.0,periurbain,non,No,aucune,Yes,carrelage,neuf,
9414.0,146.0,54.0,3.0,2.0,urbain,oui,oui,fibre,0,brut,bon,2015.0
5046.0,178.0,195.0,4.0,2.0,periurbain,oui,non,starlink,1,ciment,a_renover,1991.0
5550.0,192.0,109.0,5.0,1.0,urbain,1,Yes,starlink,No,brut,a_renover,2013.0
2067.0,479.0,162.0,3.0,1.0,urbain,0,Yes,aucune,Yes,carrelage,neuf,2012.0
9723.0,112.0,188.0,5.0,1.0,rural,Yes,1,starlink,1,ciment,a_renover,1996.0
1599.0,,117.0,4.0,2.0,rural,1,oui,fibre,non,ciment,neuf,2017.0
4001.0,220.0,187.0,2.0,1.0,periurbain,0,non,fibre,Yes,carrelage,bon,1990.0
1385.0,405.0,,1.0,,periurbain,No,1,aucune,Yes,ciment,,1990.0
8408.0,530.0,196.0,2.0,1.0,urbain,Yes,0,fibre,No,brut,neuf,2000.0
7925.0,278.0,205.0,5.0,1.0,periurbain,1,oui,fibre,No,ciment,bon,2009.0
1405.0,313.0,118.0,1.0,1.0,urbain,oui,1,aucune,Yes,brut,neuf,2016.0
809.0,189.0,172.0,2.0,2.0,rural,1,0,starlink,Yes,brut,neuf,2017.0
2029.0,131.0,124.0,1.0,1.0,rural,No,Yes,starlink,1,ciment,neuf,2011.0
2834.0,68.0,139.0,1.0,2.0,rural,No,Yes,aucune,No,brut,a_renover,2015.0
6270.0,572.0,,,2.0,urbain,oui,oui,fibre,oui,carrelage,neuf,1994.0
8843.0,,148.0,1.0,2.0,,Yes,No,starlink,non,brut,bon,2019.0
8672.0,279.0,224.0,2.0,2.0,urbain,Yes,oui,fibre,No,carrelage,a_renover,1990.0
1702.0,75.0,155.0,1.0,2.0,rural,,1,fibre,1,ciment,a_renover,2010.0
9644.0,121.0,89.0,3.0,1.0,rural,Yes,,fibre,1,carrelage,neuf,2018.0
8316.0,131.0,231.0,5.0,1.0,rural,non,oui,fibre,1,brut,a_renover,1997.0
,78.0,150.0,2.0,2.0,,oui,oui,fibre,No,carrelage,a_renover,2010.0
5339.0,120.0,163.0,2.0,1.0,rural,oui,0,aucune,1,brut,bon,2000.0
6049.0,432.0,155.0,2.0,2.0,urbain,1,0,aucune,1,carrelage,neuf,2000.0
6808.0,349.0,193.0,2.0,2.0,,1,oui,aucune,1,brut,bon,2004.0
3914.0,236.0,86.0,1.0,1.0,urbain,No,0,starlink,1,carrelage,neuf,2006.0
1880.0,42.0,81.0,1.0,1.0,rural,Yes,No,starlink,No,brut,a_renover,2003.0
7176.0,95.0,161.0,,2.0,rural,non,No,starlink,1,carrelage,a_renover,2007.0
7317.0,303.0,127.0,5.0,2.0,urbain,oui,No,aucune,1,,bon,1995.0
9531.0,64.0,76.0,1.0,1.0,periurbain,Yes,non,starlink,oui,brut,a_renover,2017.0
6795.0,55.0,98.0,2.0,1.0,rural,0,0,fibre,non,,a_renover,2020.0
,242.0,170.0,5.0,2.0,periurbain,Yes,,fibre,0,ciment,bon,2022.0
5680.0,71.0,145.0,1.0,2.0,rural,Yes,non,fibre,0,ciment,a_renover,2017.0
8209.0,295.0,201.0,5.0,2.0,urbain,oui,Yes,starlink,Yes,carrelage,a_renover,2005.0
9842.0,228.0,121.0,2.0,1.0,periurbain,Yes,0,fibre,0,ciment,neuf,1992.0
6878.0,286.0,225.0,4.0,1.0,periurbain,oui,,aucune,oui,brut,bon,1991.0
6941.0,302.0,126.0,5.0,1.0,urbain,Yes,oui,starlink,oui,brut,bon,1995.0
5894.0,125.0,146.0,4.0,2.0,rural,No,oui,fibre,1,ciment,bon,1999.0
1046.0,53.0,81.0,3.0,2.0,rural,Yes,No,starlink,No,ciment,a_renover,1991.0
7485.0,154.0,110.0,4.0,2.0,rural,Yes,0,fibre,1,brut,neuf,1993.0
4381.0,142.0,184.0,3.0,1.0,rural,Yes,0,aucune,1,ciment,bon,
6535.0,64.0,51.0,3.0,1.0,periurbain,0,1,fibre,Yes,carrelage,a_renover,2020.0
,271.0,220.0,5.0,1.0,rural,oui,1,fibre,0,carrelage,neuf,2003.0
462.0,312.0,229.0,4.0,2.0,urbain,1,0,starlink,No,ciment,a_renover,2019.0
743.0,117.0,59.0,5.0,2.0,,,non,fibre,,carrelage,neuf,2017.0
222.0,134.0,147.0,5.0,2.0,rural,non,0,aucune,No,carrelage,bon,2022.0
6345.0,412.0,134.0,,2.0,urbain,Yes,Yes,fibre,0,brut,neuf,1990.0
4975.0,133.0,145.0,5.0,2.0,rural,,oui,fibre,0,carrelage,bon,1997.0
2485.0,329.0,244.0,4.0,2.0,urbain,1,Yes,starlink,non,ciment,a_renover,1996.0
625.0,68.0,68.0,2.0,1.0,periurbain,0,No,aucune,,brut,a_renover,1998.0
7425.0,249.0,234.0,2.0,2.0,,0,0,fibre,No,ciment,neuf,1994.0
,648.0,220.0,4.0,2.0,urbain,oui,oui,starlink,0,brut,neuf,2007.0
2177.0,178.0,220.0,2.0,2.0,periurbain,0,0,starlink,oui,brut,a_renover,
3708.0,222.0,188.0,2.0,1.0,periurbain,No,1,starlink,No,ciment,bon,2000.0
,259.0,212.0,3.0,2.0,periurbain,No,,aucune,Yes,brut,bon,2013.0
7542.0,160.0,212.0,3.0,1.0,rural,oui,0,aucune,0,brut,bon,2003.0
8998.0,,94.0,2.0,2.0,periurbain,oui,oui,aucune,Yes,brut,a_renover,2007.0
7584.0,,169.0,3.0,1.0,periurbain,oui,non,starlink,0,ciment,a_renover,1992.0
9508.0,403.0,143.0,2.0,1.0,urbain,non,,aucune,non,carrelage,neuf,2015.0
353.0,276.0,90.0,2.0,2.0,urbain,1,Yes,starlink,non,brut,neuf,2011.0
4084.0,224.0,175.0,2.0,1.0,urbain,0,non,aucune,non,brut,a_renover,2016.0
456.0,405.0,228.0,2.0,2.0,urbain,No,Yes,fibre,No,brut,bon,1995.0
3315.0,110.0,207.0,3.0,1.0,rural,oui,No,fibre,non,brut,a_renover,2022.0
8483.0,245.0,,4.0,1.0,rural,Yes,No,starlink,non,brut,neuf,2013.0
239.0,201.0,239.0,3.0,2.0,periurbain,No,No,starlink,1,brut,,2007.0
,196.0,243.0,5.0,2.0,rural,non,non,,oui,carrelage,bon,2010.0
7201.0,348.0,248.0,5.0,,urbain,No,1,fibre,Yes,brut,a_renover,2019.0
4518.0,106.0,128.0,3.0,1.0,rural,Yes,non,aucune,non,ciment,bon,2021.0
7895.0,191.0,200.0,5.0,2.0,periurbain,non,non,fibre,No,ciment,a_renover,2019.0
2595.0,161.0,92.0,5.0,2.0,periurbain,Yes,0,aucune,1,carrelage,bon,2006.0
7464.0,202.0,228.0,4.0,1.0,periurbain,oui,1,aucune,No,brut,a_renover,2020.0
1018.0,249.0,147.0,1.0,2.0,periurbain,Yes,0,fibre,Yes,ciment,neuf,2001.0
6791.0,120.0,206.0,5.0,1.0,rural,Yes,0,aucune,No,carrelage,a_renover,2000.0
,349.0,108.0,3.0,2.0,urbain,oui,No,fibre,Yes,brut,neuf,
1760.0,,112.0,5.0,2.0,urbain,oui,non,starlink,non,brut,bon,2021.0
5640.0,293.0,97.0,2.0,,urbain,No,No,starlink,0,carrelage,neuf,1993.0
9676.0,114.0,217.0,3.0,1.0,rural,Yes,1,fibre,1,brut,a_renover,2009.0
1351.0,105.0,,2.0,1.0,rural,oui,Yes,fibre,1,carrelage,neuf,1996.0
1103.0,272.0,180.0,5.0,2.0,urbain,No,non,aucune,oui,ciment,a_renover,2001.0
9045.0,181.0,139.0,4.0,2.0,rural,,1,fibre,,,neuf,1997.0
4049.0,121.0,221.0,4.0,2.0,rural,oui,0,aucune,0,brut,a_renover,2005.0
,161.0,143.0,2.0,1.0,rural,oui,non,starlink,non,carrelage,neuf,2012.0
3857.0,233.0,187.0,3.0,2.0,periurbain,0,1,starlink,oui,carrelage,bon,1992.0
8291.0,,143.0,2.0,1.0,urbain,0,1,starlink,0,ciment,neuf,2017.0
1463.0,60.0,122.0,1.0,1.0,rural,No,0,fibre,0,brut,a_renover,1997.0
7287.0,77.0,159.0,1.0,1.0,rural,non,1,fibre,No,,a_renover,2013.0
3221.0,304.0,221.0,4.0,2.0,urbain,Yes,non,starlink,Yes,ciment,a_renover,1994.0
5874.0,360.0,200.0,2.0,2.0,urbain,1,oui,aucune,No,brut,bon,
4833.0,194.0,148.0,2.0,1.0,urbain,1,0,aucune,0,carrelage,a_renover,2013.0
8880.0,299.0,179.0,1.0,2.0,periurbain,No,oui,fibre,0,carrelage,neuf,2002.0
4321.0,130.0,116.0,5.0,2.0,periurbain,No,non,starlink,oui,,a_renover,2003.0
5100.0,241.0,88.0,1.0,2.0,urbain,0,oui,starlink,non,brut,neuf,1991.0
1034.0,214.0,232.0,5.0,1.0,periurbain,No,No,aucune,0,brut,a_renover,
493.0,107.0,122.0,2.0,2.0,periurbain,Yes,non,starlink,Yes,ciment,a_renover,1997.0
4237.0,98.0,91.0,5.0,1.0,rural,non,non,aucune,1,ciment,bon,1990.0
,162.0,240.0,1.0,1.0,rural,oui,non,,non,carrelage,bon,2012.0
6549.0,79.0,84.0,2.0,2.0,periurbain,1,0,aucune,1,carrelage,a_renover,1999.0
906.0,167.0,,4.0,1.0,urbain,0,0,aucune,oui,ciment,a_renover,2021.0
3304.0,132.0,168.0,3.0,1.0,rural,Yes,Yes,aucune,1,brut,,2004.0
7580.0,66.0,66.0,2.0,1.0,periurbain,oui,non,aucune,non,brut,a_renover,2023.0
6921.0,118.0,63.0,1.0,1.0,periurbain,non,Yes,fibre,Yes,carrelage,neuf,2013.0
9241.0,210.0,156.0,5.0,1.0,rural,0,1,starlink,,ciment,neuf,2017.0
8952.0,243.0,102.0,4.0,2.0,urbain,Yes,No,aucune,0,brut,bon,2007.0
8634.0,110.0,126.0,2.0,1.0,periurbain,0,non,fibre,oui,brut,a_renover,2016.0
2286.0,486.0,165.0,3.0,1.0,urbain,0,oui,starlink,1,ciment,,1996.0
6920.0,216.0,85.0,4.0,2.0,,1,0,aucune,oui,,bon,1997.0
4367.0,625.0,223.0,3.0,1.0,urbain,oui,oui,aucune,Yes,brut,neuf,2000.0
5724.0,53.0,60.0,1.0,1.0,,Yes,Yes,starlink,oui,carrelage,a_renover,1991.0
7412.0,152.0,,2.0,2.0,urbain,No,non,starlink,No,carrelage,,2007.0
5972.0,70.0,97.0,1.0,1.0,rural,0,1,fibre,No,carrelage,bon,2015.0
2534.0,481.0,238.0,5.0,2.0,urbain,non,1,starlink,0,brut,bon,1994.0
3424.0,87.0,123.0,1.0,1.0,rural,non,Yes,,non,carrelage,bon,2020.0
5138.0,186.0,218.0,3.0,1.0,periurbain,0,non,starlink,No,brut,a_renover,2009.0
6499.0,220.0,149.0,,1.0,periurbain,1,non,fibre,non,carrelage,bon,1997.0
9784.0,,120.0,1.0,1.0,urbain,oui,non,aucune,Yes,ciment,neuf,2007.0
3574.0,324.0,140.0,5.0,1.0,urbain,0,1,fibre,oui,carrelage,bon,2010.0
8874.0,491.0,192.0,1.0,2.0,urbain,non,non,starlink,non,brut,neuf,2007.0
1901.0,187.0,130.0,4.0,1.0,periurbain,No,oui,fibre,0,ciment,bon,2013.0
7582.0,158.0,114.0,3.0,2.0,periurbain,non,Yes,starlink,0,ciment,bon,1996.0
3265.0,516.0,165.0,4.0,1.0,urbain,1,0,fibre,No,carrelage,neuf,2005.0
1569.0,235.0,138.0,1.0,1.0,periurbain,1,0,fibre,No,carrelage,neuf,2019.0
4877.0,379.0,108.0,4.0,1.0,urbain,0,oui,fibre,Yes,brut,neuf,2017.0
347.0,165.0,195.0,5.0,2.0,rural,non,1,fibre,oui,ciment,bon,2023.0
1242.0,202.0,143.0,3.0,1.0,urbain,non,,starlink,1,brut,a_renover,2012.0
420.0,466.0,144.0,4.0,1.0,urbain,No,non,aucune,,ciment,,2021.0
8343.0,630.0,200.0,5.0,1.0,urbain,non,0,starlink,1,brut,neuf,1992.0
6310.0,120.0,113.0,1.0,1.0,rural,0,No,starlink,oui,carrelage,,2009.0
9418.0,102.0,73.0,2.0,1.0,periurbain,Yes,1,fibre,1,brut,bon,2013.0
,308.0,246.0,4.0,2.0,periurbain,0,1,aucune,non,ciment,bon,2023.0
7702.0,558.0,170.0,5.0,2.0,urbain,oui,1,fibre,0,brut,neuf,1991.0
,206.0,66.0,5.0,2.0,urbain,0,Yes,aucune,0,,bon,1996.0
1031.0,159.0,116.0,4.0,2.0,rural,0,oui,aucune,non,brut,neuf,2010.0
4759.0,51.0,52.0,5.0,1.0,rural,0,oui,starlink,0,ciment,a_renover,2022.0
2968.0,174.0,117.0,4.0,1.0,periurbain,1,Yes,fibre,No,carrelage,bon,2010.0
5886.0,504.0,185.0,2.0,2.0,urbain,1,0,aucune,1,,neuf,2002.0
3689.0,287.0,236.0,5.0,2.0,rural,Yes,,aucune,oui,brut,neuf,2020.0
3026.0,125.0,147.0,2.0,1.0,periurbain,No,,aucune,,carrelage,a_renover,2004.0
,,249.0,3.0,1.0,periurbain,No,0,fibre,1,ciment,,2009.0
7884.0,226.0,79.0,,2.0,urbain,No,0,aucune,oui,brut,bon,1994.0
4004.0,107.0,214.0,2.0,2.0,rural,No,No,fibre,,ciment,a_renover,1998.0
9752.0,56.0,101.0,2.0,2.0,rural,1,non,starlink,oui,ciment,a_renover,1991.0
1222.0,83.0,101.0,1.0,1.0,periurbain,1,1,starlink,0,ciment,a_renover,2018.0
5044.0,219.0,78.0,5.0,2.0,periurbain,0,1,starlink,Yes,carrelage,neuf,2019.0
2134.0,111.0,103.0,,2.0,periurbain,0,0,fibre,No,ciment,a_renover,
2423.0,374.0,202.0,3.0,2.0,,Yes,No,aucune,oui,carrelage,neuf,2015.0
2676.0,166.0,97.0,5.0,1.0,periurbain,,Yes,fibre,1,carrelage,bon,2023.0
8611.0,231.0,210.0,1.0,2.0,periurbain,0,oui,aucune,non,carrelage,bon,2022.0
5281.0,180.0,222.0,2.0,2.0,periurbain,No,Yes,starlink,oui,ciment,a_renover,2016.0
9252.0,78.0,111.0,5.0,1.0,rural,Yes,1,fibre,Yes,brut,a_renover,2012.0
1575.0,298.0,99.0,2.0,1.0,urbain,Yes,0,fibre,1,carrelage,neuf,2020.0
509.0,92.0,76.0,4.0,1.0,periurbain,,1,aucune,0,carrelage,a_renover,2018.0
8588.0,188.0,156.0,2.0,1.0,periurbain,non,No,aucune,No,carrelage,bon,1999.0
3776.0,49.0,64.0,1.0,2.0,rural,0,oui,aucune,non,ciment,bon,2008.0
2304.0,168.0,83.0,2.0,2.0,periurbain,oui,1,aucune,non,carrelage,neuf,1991.0
4191.0,422.0,208.0,5.0,1.0,periurbain,oui,No,fibre,oui,ciment,neuf,1999.0
3319.0,110.0,135.0,3.0,2.0,rural,Yes,1,fibre,0,carrelage,bon,1999.0
8051.0,254.0,202.0,2.0,1.0,urbain,oui,non,aucune,1,,a_renover,1994.0
1259.0,118.0,110.0,1.0,2.0,rural,1,oui,starlink,oui,ciment,neuf,2012.0
4844.0,306.0,,4.0,1.0,periurbain,No,0,starlink,oui,carrelage,,2010.0
3002.0,136.0,175.0,,1.0,,oui,No,fibre,1,ciment,bon,2013.0
2474.0,127.0,,1.0,1.0,rural,No,oui,fibre,0,brut,neuf,1995.0
711.0,140.0,97.0,3.0,2.0,,No,0,aucune,Yes,carrelage,bon,1991.0
8411.0,281.0,230.0,5.0,1.0,,0,oui,starlink,0,ciment,neuf,2006.0
3097.0,43.0,58.0,3.0,1.0,rural,non,oui,aucune,oui,carrelage,a_renover,2008.0
6517.0,382.0,109.0,4.0,2.0,urbain,non,non,aucune,1,,neuf,2003.0
7017.0,128.0,175.0,2.0,1.0,rural,,0,aucune,No,carrelage,bon,1992.0
5646.0,262.0,114.0,4.0,1.0,urbain,oui,non,starlink,0,ciment,bon,2011.0
1372.0,71.0,109.0,4.0,1.0,rural,No,,aucune,oui,ciment,a_renover,2011.0
712.0,264.0,132.0,3.0,1.0,periurbain,No,No,starlink,oui,brut,neuf,
6605.0,177.0,172.0,1.0,,rural,,,fibre,1,brut,neuf,1998.0
8494.0,101.0,65.0,2.0,2.0,urbain,0,Yes,,0,brut,a_renover,2004.0
9452.0,347.0,210.0,1.0,2.0,periurbain,Yes,No,fibre,1,ciment,neuf,2003.0
4201.0,121.0,54.0,5.0,1.0,periurbain,oui,Yes,fibre,1,brut,bon,1997.0
8341.0,204.0,200.0,1.0,1.0,rural,non,oui,aucune,No,ciment,neuf,1993.0
1482.0,102.0,202.0,2.0,1.0,rural,oui,non,fibre,oui,carrelage,a_renover,2010.0
3884.0,381.0,182.0,5.0,1.0,periurbain,Yes,Yes,aucune,non,ciment,neuf,1994.0
6200.0,140.0,133.0,1.0,2.0,rural,0,oui,starlink,oui,ciment,neuf,
4600.0,271.0,124.0,4.0,2.0,,,No,aucune,1,ciment,neuf,2019.0
1794.0,420.0,219.0,4.0,2.0,periurbain,Yes,0,aucune,Yes,carrelage,neuf,1992.0
4676.0,221.0,67.0,2.0,1.0,urbain,oui,non,aucune,1,carrelage,neuf,2004.0
1821.0,99.0,98.0,3.0,1.0,periurbain,0,No,aucune,non,brut,a_renover,1999.0
7127.0,424.0,240.0,2.0,1.0,urbain,0,Yes,fibre,oui,carrelage,,2005.0
4111.0,158.0,209.0,3.0,2.0,rural,non,Yes,fibre,1,brut,bon,2011.0
5199.0,163.0,132.0,2.0,2.0,periurbain,non,oui,aucune,non,ciment,bon,2021.0
9569.0,175.0,97.0,1.0,1.0,urbain,1,oui,starlink,non,brut,bon,2022.0
1741.0,307.0,184.0,1.0,2.0,periurbain,non,No,aucune,non,carrelage,neuf,2001.0
1658.0,270.0,119.0,4.0,2.0,urbain,Yes,No,,non,brut,bon,2005.0
212.0,300.0,230.0,3.0,2.0,urbain,1,0,aucune,No,,a_renover,1993.0
6945.0,277.0,239.0,4.0,2.0,rural,non,1,fibre,1,brut,neuf,1998.0
3079.0,207.0,222.0,5.0,1.0,periurbain,Yes,No,fibre,oui,brut,a_renover,1992.0
323.0,110.0,,1.0,1.0,periurbain,0,oui,starlink,0,brut,a_renover,2007.0
371.0,84.0,63.0,2.0,1.0,rural,No,,starlink,0,ciment,neuf,2009.0
1097.0,228.0,200.0,3.0,2.0,rural,oui,No,starlink,No,carrelage,neuf,2018.0
9727.0,119.0,99.0,2.0,2.0,rural,No,oui,aucune,Yes,brut,neuf,2005.0
1359.0,106.0,73.0,3.0,1.0,rural,Yes,0,aucune,Yes,brut,neuf,2023.0
334.0,200.0,,1.0,1.0,periurbain,No,No,starlink,1,ciment,neuf,2013.0
7672.0,283.0,152.0,2.0,1.0,urbain,1,Yes,fibre,oui,brut,bon,2002.0
1613.0,365.0,102.0,4.0,2.0,urbain,1,0,fibre,0,brut,neuf,2000.0
4696.0,117.0,146.0,3.0,1.0,rural,1,non,starlink,non,brut,,2013.0
