id,prix_million_ariary,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
8408,530,196.0,2,1,urbain,True,False,fibre,False,brut,neuf,2000
7925,278,205.0,5,1,periurbain,True,True,fibre,False,ciment,bon,2009
1405,313,118.0,1,1,urbain,True,True,aucune,True,brut,neuf,2016
809,189,172.0,2,2,rural,True,False,starlink,True,brut,neuf,2017
2029,131,124.0,1,1,rural,False,True,starlink,True,ciment,neuf,2011
2834,68,139.0,1,2,rural,False,True,aucune,False,brut,a_renover,2015
8672,279,224.0,2,2,urbain,True,True,fibre,False,carrelage,a_renover,1990
8316,131,231.0,5,1,rural,False,True,fibre,True,brut,a_renover,1997
5339,120,163.0,2,1,rural,True,False,aucune,True,brut,bon,2000
6049,432,155.0,2,2,urbain,True,False,aucune,True,carrelage,neuf,2000
3914,236,86.0,1,1,urbain,False,False,starlink,True,carrelage,neuf,2006
1880,42,81.0,1,1,rural,True,False,starlink,False,brut,a_renover,2003
9531,64,76.0,1,1,periurbain,True,False,starlink,True,brut,a_renover,2017
5680,71,145.0,1,2,rural,True,False,fibre,False,ciment,a_renover,2017
8209,295,201.0,5,2,urbain,True,True,starlink,True,carrelage,a_renover,2005
9842,228,121.0,2,1,periurbain,True,False,fibre,False,ciment,neuf,1992
6941,302,126.0,5,1,urbain,True,True,starlink,True,brut,bon,1995
5894,125,146.0,4,2,rural,False,True,fibre,True,ciment,bon,1999
1046,53,81.0,3,2,rural,True,False,starlink,False,ciment,a_renover,1991
7485,154,110.0,4,2,rural,True,False,fibre,True,brut,neuf,1993
6535,64,51.0,3,1,periurbain,False,True,fibre,True,carrelage,a_renover,2020
462,312,229.0,4,2,urbain,True,False,starlink,False,ciment,a_renover,2019
222,134,147.0,5,2,rural,False,False,aucune,False,carrelage,bon,2022
2485,329,244.0,4,2,urbain,True,True,starlink,False,ciment,a_renover,1996
7542,160,212.0,3,1,rural,True,False,aucune,False,brut,bon,2003
353,276,90.0,2,2,urbain,True,True,starlink,False,brut,neuf,2011
4084,224,175.0,2,1,urbain,False,False,aucune,False,brut,a_renover,2016
456,405,228.0,2,2,urbain,False,True,fibre,False,brut,bon,1995
3315,110,207.0,3,1,rural,True,False,fibre,False,brut,a_renover,2022
4518,106,128.0,3,1,rural,True,False,aucune,False,ciment,bon,2021
2595,161,92.0,5,2,periurbain,True,False,aucune,True,carrelage,bon,2006
7464,202,228.0,4,1,periurbain,True,True,aucune,False,brut,a_renover,2020
1018,249,147.0,1,2,periurbain,True,False,fibre,True,ciment,neuf,2001
6791,120,206.0,5,1,rural,True,False,aucune,False,carrelage,a_renover,2000
9676,114,217.0,3,1,rural,True,True,fibre,True,brut,a_renover,2009
1103,272,180.0,5,2,urbain,False,False,aucune,True,ciment,a_renover,2001
4049,121,221.0,4,2,rural,True,False,aucune,False,brut,a_renover,2005
3857,233,187.0,3,2,periurbain,False,True,starlink,True,carrelage,bon,1992
1463,60,122.0,1,1,rural,False,False,fibre,False,brut,a_renover,1997
3221,304,221.0,4,2,urbain,True,False,starlink,True,ciment,a_renover,1994
4833,194,148.0,2,1,urbain,True,False,aucune,False,carrelage,a_renover,2013
8880,299,179.0,1,2,periurbain,False,True,fibre,False,carrelage,neuf,2002
5100,241,88.0,1,2,urbain,False,True,starlink,False,brut,neuf,1991
493,107,122.0,2,2,periurbain,True,False,starlink,True,ciment,a_renover,1997
4237,98,91.0,5,1,rural,False,False,aucune,True,ciment,bon,1990
6549,79,84.0,2,2,periurbain,True,False,aucune,True,carrelage,a_renover,1999
6921,118,63.0,1,1,periurbain,False,True,fibre,True,carrelage,neuf,2013
8952,243,102.0,4,2,urbain,True,False,aucune,False,brut,bon,2007
8634,110,126.0,2,1,periurbain,False,False,fibre,True,brut,a_renover,2016
4367,625,223.0,3,1,urbain,True,True,aucune,True,brut,neuf,2000
5972,70,97.0,1,1,rural,False,True,fibre,False,carrelage,bon,2015
2534,481,238.0,5,2,urbain,False,True,starlink,False,brut,bon,1994
5138,186,218.0,3,1,periurbain,False,False,starlink,False,brut,a_renover,2009
3574,324,140.0,5,1,urbain,False,True,fibre,True,carrelage,bon,2010
8874,491,192.0,1,2,urbain,False,False,starlink,False,brut,neuf,2007
1901,187,130.0,4,1,periurbain,False,True,fibre,False,ciment,bon,2013
7582,158,114.0,3,2,periurbain,False,True,starlink,False,ciment,bon,1996
3265,516,165.0,4,1,urbain,True,False,fibre,False,carrelage,neuf,2005
1569,235,138.0,1,1,periurbain,True,False,fibre,False,carrelage,neuf,2019
4877,379,108.0,4,1,urbain,False,True,fibre,True,brut,neuf,2017
347,165,195.0,5,2,rural,False,True,fibre,True,ciment,bon,2023
8343,630,200.0,5,1,urbain,False,False,starlink,True,brut,neuf,1992
9418,102,73.0,2,1,periurbain,True,True,fibre,True,brut,bon,2013
1031,159,116.0,4,2,rural,False,True,aucune,False,brut,neuf,2010
4759,51,52.0,5,1,rural,False,True,starlink,False,ciment,a_renover,2022
2968,174,117.0,4,1,periurbain,True,True,fibre,False,carrelage,bon,2010
9752,56,101.0,2,2,rural,True,False,starlink,True,ciment,a_renover,1991
1222,83,101.0,1,1,periurbain,True,True,starlink,False,ciment,a_renover,2018
5044,219,78.0,5,2,periurbain,False,True,starlink,True,carrelage,neuf,2019
8611,231,210.0,1,2,periurbain,False,True,aucune,False,carrelage,bon,2022
9252,78,111.0,5,1,rural,True,True,fibre,True,brut,a_renover,2012
1575,298,99.0,2,1,urbain,True,False,fibre,True,carrelage,neuf,2020
3776,49,64.0,1,2,rural,False,True,aucune,False,ciment,bon,2008
2304,168,83.0,2,2,periurbain,True,True,aucune,False,carrelage,neuf,1991
4191,422,208.0,5,1,periurbain,True,False,fibre,True,ciment,neuf,1999
3319,110,135.0,3,2,rural,True,True,fibre,False,carrelage,bon,1999
1259,118,110.0,1,2,rural,True,True,starlink,True,ciment,neuf,2012
3097,43,58.0,3,1,rural,False,True,aucune,True,carrelage,a_renover,2008
5646,262,114.0,4,1,urbain,True,False,starlink,False,ciment,bon,2011
9452,347,210.0,1,2,periurbain,True,False,fibre,True,ciment,neuf,2003
4201,121,54.0,5,1,periurbain,True,True,fibre,True,brut,bon,1997
8341,204,200.0,1,1,rural,False,True,aucune,False,ciment,neuf,1993
1482,102,202.0,2,1,rural,True,False,fibre,True,carrelage,a_renover,2010
3884,381,182.0,5,1,periurbain,True,True,aucune,False,ciment,neuf,1994
1794,420,219.0,4,2,periurbain,True,False,aucune,True,carrelage,neuf,1992
4676,221,67.0,2,1,urbain,True,False,aucune,True,carrelage,neuf,2004
1821,99,98.0,3,1,periurbain,False,False,aucune,False,brut,a_renover,1999
4111,158,209.0,3,2,rural,False,True,fibre,True,brut,bon,2011
5199,163,132.0,2,2,periurbain,False,True,aucune,False,ciment,bon,2021
9569,175,97.0,1,1,urbain,True,True,starlink,False,brut,bon,2022
1741,307,184.0,1,2,periurbain,False,False,aucune,False,carrelage,neuf,2001
6945,277,239.0,4,2,rural,False,True,fibre,True,brut,neuf,1998
3079,207,222.0,5,1,periurbain,True,False,fibre,True,brut,a_renover,1992
1097,228,200.0,3,2,rural,True,False,starlink,False,carrelage,neuf,2018
9727,119,99.0,2,2,rural,False,True,aucune,True,brut,neuf,2005
1359,106,73.0,3,1,rural,True,False,aucune,True,brut,neuf,2023
7672,283,152.0,2,1,urbain,True,True,fibre,True,brut,bon,2002
1613,365,102.0,4,2,urbain,True,False,fibre,False,brut,neuf,2000
792,226,116.0,2,1,urbain,True,False,starlink,True,ciment,bon,2009
4767,464,131.0,5,2,urbain,True,True,fibre,False,ciment,neuf,2018
8912,64,118.0,2,2,rural,True,False,aucune,False,ciment,a_renover,2002
8437,235,195.0,4,1,rural,True,False,fibre,False,carrelage,neuf,2015
20,402,239.0,1,1,urbain,True,True,aucune,True,ciment,bon,2023
8532,178,123.0,5,1,rural,False,True,fibre,False,carrelage,neuf,1990
5903,745,248.0,5,2,urbain,True,True,starlink,False,ciment,neuf,2011
2522,89,114.0,2,1,rural,False,True,starlink,True,ciment,bon,2016
871,160,207.0,1,1,periurbain,True,True,fibre,False,carrelage,a_renover,1991
7205,175,203.0,3,1,periurbain,True,False,fibre,False,carrelage,a_renover,2006
5712,89,110.0,1,1,periurbain,False,False,fibre,True,brut,a_renover,2005
5638,236,198.0,1,1,urbain,False,False,starlink,True,carrelage,a_renover,2001
1220,157,114.0,4,2,rural,False,False,fibre,False,ciment,neuf,2005
8703,90,91.0,4,2,rural,False,False,starlink,False,ciment,bon,1995
3873,145,214.0,1,2,rural,True,False,fibre,True,brut,bon,2007
1513,277,185.0,5,1,urbain,True,False,aucune,True,brut,a_renover,2008
3413,91,140.0,5,1,rural,False,False,fibre,True,brut,a_renover,2006
5764,321,224.0,5,2,urbain,False,False,starlink,True,carrelage,a_renover,2011
2523,121,79.0,3,2,periurbain,True,True,aucune,True,brut,bon,2012
3060,77,160.0,1,1,rural,False,True,starlink,True,carrelage,a_renover,2014
2110,221,88.0,4,1,urbain,False,True,starlink,False,ciment,bon,2019
3059,124,145.0,2,2,periurbain,False,False,starlink,True,ciment,a_renover,2018
3694,226,116.0,2,2,urbain,False,False,aucune,True,brut,bon,1998
4894,113,58.0,1,2,urbain,False,False,starlink,True,ciment,bon,1993
5771,462,130.0,5,1,urbain,False,False,fibre,True,ciment,neuf,1999
617,605,227.0,2,2,urbain,True,False,aucune,False,brut,neuf,2003
9616,302,131.0,5,1,periurbain,True,True,starlink,True,ciment,neuf,2000
745,259,58.0,4,2,urbain,False,False,aucune,True,carrelage,neuf,2014
8005,164,133.0,3,1,rural,False,False,fibre,False,carrelage,neuf,2002
9292,119,216.0,4,1,rural,False,False,fibre,False,ciment,a_renover,1993
2874,215,161.0,5,2,rural,True,True,fibre,False,carrelage,neuf,2015
5467,250,228.0,1,1,periurbain,True,False,starlink,False,carrelage,bon,1991
4448,265,73.0,3,1,urbain,True,False,starlink,True,ciment,neuf,1997
6117,106,116.0,4,2,rural,False,True,aucune,False,brut,bon,2008
6341,173,143.0,3,2,rural,True,True,aucune,True,ciment,neuf,1991
1313,189,106.0,5,1,urbain,False,True,fibre,False,ciment,a_renover,2016
7974,72,136.0,2,2,rural,False,True,starlink,True,brut,a_renover,1998
2813,364,215.0,1,1,urbain,False,False,aucune,True,ciment,bon,1998
6625,292,120.0,5,2,urbain,False,True,starlink,True,ciment,bon,1996
8283,207,83.0,4,1,periurbain,False,True,starlink,True,carrelage,neuf,2015
8919,220,171.0,2,1,urbain,False,False,aucune,False,ciment,a_renover,2017
2269,186,66.0,4,1,urbain,True,False,starlink,False,ciment,bon,2018
8582,388,99.0,5,2,urbain,True,True,starlink,False,ciment,neuf,2009
7328,258,231.0,3,1,rural,False,False,starlink,True,brut,neuf,2009
7926,215,169.0,3,2,periurbain,True,False,fibre,True,brut,bon,1999
7331,155,201.0,1,2,periurbain,True,False,fibre,False,carrelage,a_renover,2008
9384,151,97.0,3,2,urbain,True,False,aucune,False,carrelage,a_renover,2013
9043,463,168.0,2,2,urbain,False,True,fibre,True,carrelage,neuf,1994
4376,98,157.0,5,2,rural,False,False,starlink,True,brut,a_renover,1999
9251,91,63.0,5,1,periurbain,False,False,aucune,False,carrelage,a_renover,1994
5731,453,233.0,4,2,urbain,False,False,aucune,True,ciment,bon,2016
3972,74,52.0,4,1,periurbain,True,True,starlink,False,brut,a_renover,1996
8215,120,125.0,5,2,rural,True,True,aucune,True,carrelage,bon,2004
3910,378,224.0,1,2,urbain,False,True,fibre,False,brut,bon,1990
7766,383,233.0,1,1,periurbain,True,False,starlink,True,carrelage,neuf,2006
7562,81,168.0,1,1,rural,False,True,fibre,True,brut,a_renover,2015
2882,112,200.0,4,1,rural,False,False,starlink,False,brut,a_renover,2023
3107,296,227.0,3,1,urbain,False,False,starlink,False,carrelage,a_renover,2017
5459,227,168.0,4,2,periurbain,True,False,starlink,True,ciment,bon,2002
4469,91,92.0,4,2,rural,True,False,starlink,False,carrelage,bon,2000
5924,134,107.0,1,2,urbain,True,True,starlink,False,ciment,a_renover,2011
1038,214,84.0,4,2,urbain,True,False,fibre,True,brut,bon,2007
4625,319,235.0,4,2,urbain,False,True,starlink,True,carrelage,a_renover,2012
9148,104,83.0,2,1,rural,False,True,fibre,True,ciment,neuf,1990
6821,75,155.0,1,1,rural,True,False,starlink,True,brut,a_renover,2020
8913,108,111.0,3,2,periurbain,False,False,fibre,True,carrelage,a_renover,2006
4339,168,137.0,2,2,periurbain,False,False,starlink,False,ciment,bon,2010
5465,305,231.0,5,2,periurbain,True,False,aucune,True,ciment,bon,2013
561,145,149.0,4,2,periurbain,False,True,starlink,True,ciment,a_renover,1999
1162,214,143.0,5,1,periurbain,True,False,starlink,False,ciment,bon,1990
8923,62,114.0,2,1,rural,True,False,starlink,False,ciment,a_renover,1991
3441,618,245.0,1,1,urbain,False,False,aucune,False,brut,neuf,2006
8854,324,195.0,1,2,periurbain,False,False,starlink,False,ciment,neuf,2014
8281,185,53.0,5,1,urbain,True,False,fibre,False,ciment,bon,2003
2291,129,78.0,3,1,urbain,False,False,starlink,True,ciment,a_renover,2005
6188,97,81.0,1,1,periurbain,True,False,fibre,False,ciment,bon,2018
3487,570,200.0,3,1,urbain,True,False,starlink,True,ciment,neuf,2004
4832,74,65.0,1,1,rural,True,False,aucune,False,brut,neuf,2003
3902,150,81.0,1,2,urbain,True,False,fibre,False,ciment,bon,1998
3677,164,213.0,1,2,periurbain,False,False,fibre,True,brut,a_renover,1997
6459,148,70.0,5,2,urbain,True,True,fibre,True,brut,a_renover,2001
4672,704,231.0,5,1,urbain,True,False,fibre,True,carrelage,neuf,1998
7361,223,102.0,3,2,urbain,True,False,aucune,False,brut,bon,2010
7866,107,117.0,4,2,rural,True,True,fibre,False,ciment,bon,1999
7774,187,67.0,4,1,urbain,True,True,aucune,False,brut,bon,2011
7692,124,104.0,2,2,rural,False,False,starlink,False,ciment,neuf,2013
2133,202,240.0,3,2,periurbain,False,True,starlink,True,ciment,a_renover,2006
1897,240,75.0,2,2,urbain,False,True,fibre,False,brut,neuf,2005
6451,182,212.0,3,1,periurbain,False,True,fibre,True,brut,a_renover,2016
3952,250,198.0,5,2,rural,False,True,starlink,False,ciment,neuf,2022
8547,290,71.0,4,1,urbain,False,True,fibre,False,brut,neuf,2023
1817,495,247.0,5,2,urbain,True,False,fibre,True,ciment,bon,2013
1937,138,76.0,1,2,periurbain,True,True,starlink,False,brut,neuf,2019
2335,240,225.0,2,1,rural,True,False,aucune,False,ciment,neuf,2002
2072,144,162.0,5,1,rural,False,False,aucune,False,ciment,bon,2012
8877,133,120.0,5,1,periurbain,True,False,fibre,True,brut,a_renover,2006
4880,117,199.0,5,2,rural,True,True,starlink,False,carrelage,a_renover,2019
2320,85,128.0,5,2,rural,True,False,aucune,True,brut,a_renover,2019
9731,131,124.0,1,1,rural,True,False,fibre,False,ciment,neuf,2023
766,189,93.0,2,1,urbain,True,True,fibre,True,carrelage,bon,2007
7482,279,218.0,4,2,periurbain,False,True,fibre,False,brut,bon,1992
2273,114,193.0,5,2,rural,False,True,starlink,True,brut,a_renover,2018
8931,145,92.0,3,2,urbain,False,False,fibre,False,brut,a_renover,2009
8384,116,135.0,2,1,periurbain,True,False,starlink,False,carrelage,a_renover,2021
6403,218,215.0,1,1,rural,True,True,aucune,False,carrelage,neuf,2018
828,275,208.0,3,1,urbain,True,False,starlink,True,brut,a_renover,1998
3609,123,81.0,3,2,periurbain,True,False,starlink,True,brut,bon,2007
3846,418,236.0,2,1,urbain,False,False,starlink,False,brut,bon,2023
9201,118,61.0,1,2,urbain,True,True,fibre,True,carrelage,bon,1996
4593,80,113.0,1,2,rural,False,True,fibre,True,brut,bon,2018
2045,110,182.0,5,1,rural,True,True,fibre,False,carrelage,a_renover,2004
5683,152,60.0,3,1,periurbain,False,True,fibre,True,ciment,neuf,2012
8391,376,144.0,1,1,urbain,False,True,starlink,False,carrelage,neuf,1997
5861,84,119.0,1,1,rural,False,True,fibre,False,brut,bon,1995
221,250,106.0,4,2,urbain,True,False,starlink,True,brut,bon,1994
5380,142,197.0,2,2,rural,False,True,aucune,True,ciment,bon,2019
858,397,103.0,5,2,urbain,False,True,fibre,False,carrelage,neuf,2016
3853,249,202.0,3,2,periurbain,True,False,fibre,True,ciment,bon,1997
841,341,188.0,2,2,urbain,False,True,fibre,True,brut,bon,2020
2815,190,185.0,1,2,rural,True,True,starlink,False,brut,neuf,2020
9295,169,227.0,3,1,rural,True,True,fibre,False,ciment,bon,2004
8513,200,129.0,4,2,urbain,False,True,starlink,True,brut,a_renover,2022
3721,183,113.0,5,2,periurbain,True,False,starlink,True,carrelage,bon,1990
1554,142,99.0,3,2,periurbain,True,False,starlink,True,ciment,bon,2019
3297,568,199.0,3,2,urbain,False,False,fibre,True,carrelage,neuf,2015
4698,97,205.0,1,1,rural,True,True,starlink,False,carrelage,a_renover,2006
5377,220,159.0,3,2,urbain,True,True,aucune,True,brut,a_renover,2019
3944,285,192.0,5,1,urbain,False,True,aucune,False,ciment,a_renover,2002
5221,470,239.0,5,2,periurbain,True,False,fibre,False,brut,neuf,1994
7487,159,186.0,5,1,rural,True,True,fibre,True,brut,bon,2007
2513,181,224.0,2,1,periurbain,False,False,fibre,False,brut,a_renover,1993
3397,143,171.0,2,2,periurbain,True,False,starlink,False,carrelage,a_renover,1994
6845,110,122.0,4,1,rural,True,True,starlink,False,brut,bon,2012
2233,347,185.0,3,1,periurbain,True,False,aucune,True,ciment,neuf,2019
4110,186,193.0,5,1,periurbain,True,True,starlink,True,carrelage,a_renover,2022
7386,229,192.0,1,2,urbain,True,False,starlink,True,carrelage,a_renover,1990
4635,147,57.0,3,1,periurbain,True,True,aucune,False,carrelage,neuf,2023
7756,253,218.0,2,1,periurbain,True,False,fibre,False,carrelage,bon,2012
59,41,52.0,1,2,rural,False,False,starlink,True,ciment,bon,2012
5900,509,162.0,4,2,urbain,True,False,starlink,True,brut,neuf,2016
7053,162,198.0,2,1,periurbain,False,False,aucune,False,carrelage,a_renover,1997
4193,117,50.0,2,1,periurbain,True,False,starlink,True,carrelage,neuf,1992
4614,205,147.0,4,2,periurbain,True,False,aucune,True,carrelage,bon,2003
1328,96,119.0,1,1,periurbain,False,True,aucune,True,ciment,a_renover,2020
9392,176,133.0,4,2,rural,False,True,starlink,True,carrelage,neuf,2021
9132,274,232.0,1,2,urbain,False,False,starlink,False,carrelage,a_renover,1996
1550,527,182.0,3,2,urbain,False,True,aucune,False,ciment,neuf,2011
1009,243,192.0,2,1,urbain,True,True,aucune,True,carrelage,a_renover,1991
2554,159,186.0,5,2,rural,False,True,aucune,True,carrelage,bon,2017
1612,84,106.0,2,1,rural,False,True,fibre,False,ciment,bon,2009
2737,217,73.0,5,1,urbain,False,False,aucune,False,carrelage,bon,2002
4572,247,225.0,1,2,periurbain,False,False,starlink,False,brut,bon,1996
9964,79,113.0,5,1,rural,True,True,starlink,False,ciment,a_renover,2000
3643,297,215.0,4,1,urbain,True,True,starlink,True,carrelage,a_renover,2012
2303,181,126.0,5,1,rural,False,False,starlink,False,carrelage,neuf,1999
5270,231,181.0,2,1,urbain,True,True,starlink,True,brut,a_renover,2015
5838,78,59.0,5,1,rural,False,True,starlink,False,carrelage,bon,2006
3399,184,139.0,3,2,periurbain,True,True,starlink,True,carrelage,bon,1995
3602,377,173.0,5,2,urbain,True,False,fibre,True,ciment,bon,2010
4562,204,132.0,4,1,urbain,False,False,starlink,False,brut,a_renover,1993
4822,173,168.0,1,2,rural,True,True,fibre,False,brut,neuf,2018
3444,244,90.0,5,1,urbain,False,False,aucune,False,brut,bon,2002
2515,106,89.0,1,1,periurbain,False,True,aucune,True,ciment,bon,2012
9565,101,114.0,2,2,periurbain,True,True,starlink,True,carrelage,a_renover,2002
5538,124,69.0,4,1,periurbain,False,True,starlink,False,carrelage,bon,2011
9253,125,95.0,2,2,periurbain,False,True,fibre,False,carrelage,bon,1990
5651,187,242.0,4,2,rural,False,False,aucune,False,brut,bon,2010
6769,504,185.0,2,1,urbain,True,False,starlink,True,brut,neuf,2016
8493,135,83.0,3,1,urbain,False,True,fibre,True,ciment,a_renover,1997
5711,168,83.0,2,2,periurbain,True,False,aucune,True,carrelage,neuf,2007
6152,434,246.0,2,2,urbain,False,False,starlink,False,ciment,bon,2010
9533,738,245.0,5,1,urbain,True,False,starlink,False,ciment,neuf,2010
9029,340,175.0,3,1,urbain,False,True,aucune,False,carrelage,bon,2009
1043,229,214.0,2,2,rural,True,True,aucune,False,brut,neuf,1993
940,170,215.0,4,2,rural,True,False,starlink,True,ciment,bon,2017
3233,133,103.0,2,2,periurbain,True,True,starlink,False,brut,bon,2023
3208,238,150.0,5,2,urbain,True,False,starlink,False,brut,a_renover,1995
4313,189,132.0,4,1,periurbain,True,False,starlink,False,ciment,bon,2012
538,88,87.0,4,1,rural,True,True,starlink,False,brut,bon,2001
8773,391,113.0,4,1,urbain,False,True,fibre,True,brut,neuf,2009
2919,410,206.0,4,1,urbain,False,True,aucune,True,ciment,bon,2005
2267,124,121.0,4,1,periurbain,True,True,aucune,False,brut,a_renover,2009
2470,103,87.0,1,2,periurbain,True,False,starlink,True,ciment,bon,1999
7286,83,173.0,1,1,rural,True,False,starlink,True,ciment,a_renover,2018
9265,68,56.0,4,1,rural,False,True,starlink,True,carrelage,bon,2002
1108,163,107.0,5,2,rural,True,True,starlink,False,brut,neuf,1995
7592,146,79.0,1,2,urbain,False,True,aucune,True,brut,bon,1995
9971,147,67.0,2,1,urbain,True,True,fibre,True,carrelage,bon,1991
8978,256,69.0,3,1,urbain,False,False,starlink,False,carrelage,neuf,1997
